x_raw,x_float,y_hw_raw,y_hw_float,y_ref,err
2031616,0.242188,31067232,-0.296497,-0.296498,1.721634e-07
2035712,0.242676,31075057,-0.295565,-0.295565,1.935982e-07
2039808,0.243164,31082884,-0.294631,-0.294632,1.715792e-07
2043904,0.243652,31090713,-0.293698,-0.293698,1.069961e-07
2048000,0.244141,31098545,-0.292765,-0.292765,1.199484e-07
2052096,0.244629,31106379,-0.291831,-0.291831,9.211713e-08
2056192,0.245117,31114216,-0.290896,-0.290897,1.436023e-07
2060288,0.245605,31122055,-0.289962,-0.289962,1.560854e-07
2064384,0.246094,31129896,-0.289027,-0.289027,1.304578e-07
2068480,0.246582,31137740,-0.288092,-0.288092,1.868201e-07
2072576,0.247070,31145586,-0.287157,-0.287157,2.068548e-07
2076672,0.247559,31153434,-0.286221,-0.286221,1.914537e-07
2080768,0.248047,31161285,-0.285285,-0.285286,2.607186e-07
2084864,0.248535,31169138,-0.284349,-0.284349,2.963324e-07
2088960,0.249023,31176994,-0.283413,-0.283413,4.183973e-07
2093056,0.249512,31184852,-0.282476,-0.282476,5.085971e-07
2097152,0.250000,31192704,-0.281540,-0.281540,3.858495e-07
2101248,0.250488,31200566,-0.280603,-0.280602,3.567001e-07
2105344,0.250977,31208431,-0.279665,-0.279665,2.375261e-07
2109440,0.251465,31216297,-0.278727,-0.278727,2.658520e-07
2113536,0.251953,31224166,-0.277789,-0.277789,2.023649e-07
2117632,0.252441,31232037,-0.276851,-0.276851,1.653796e-07
2121728,0.252930,31239910,-0.275913,-0.275912,1.540013e-07
2125824,0.253418,31247785,-0.274974,-0.274974,1.673349e-07
2129920,0.253906,31255662,-0.274035,-0.274035,2.044852e-07
2134016,0.254395,31263541,-0.273095,-0.273095,2.645566e-07
2138112,0.254883,31271423,-0.272156,-0.272156,2.274440e-07
2142208,0.255371,31279306,-0.271216,-0.271216,3.306699e-07
2146304,0.255859,31287192,-0.270276,-0.270276,3.349195e-07
2150400,0.256348,31295080,-0.269336,-0.269335,3.585055e-07
2154496,0.256836,31302970,-0.268395,-0.268395,4.005312e-07
2158592,0.257324,31310862,-0.267454,-0.267454,4.600995e-07
2162688,0.257812,31318756,-0.266513,-0.266513,5.363131e-07
2166784,0.258301,31326652,-0.265572,-0.265571,6.282746e-07
2170880,0.258789,31334551,-0.264630,-0.264630,6.158768e-07
2174976,0.259277,31342451,-0.263689,-0.263688,7.366404e-07
2179072,0.259766,31350354,-0.262747,-0.262746,7.512485e-07
2183168,0.260254,31358259,-0.261804,-0.261803,7.780119e-07
2187264,0.260742,31366166,-0.260862,-0.260861,8.160320e-07
2191360,0.261230,31374075,-0.259919,-0.259918,8.644098e-07
2195456,0.261719,31381986,-0.258976,-0.258975,9.222460e-07
2199552,0.262207,31389899,-0.258032,-0.258031,9.886412e-07
2203648,0.262695,31397815,-0.257089,-0.257088,9.434865e-07
2207744,0.263184,31405732,-0.256145,-0.256144,1.024301e-06
2211840,0.263672,31413652,-0.255201,-0.255200,9.917648e-07
2215936,0.264160,31421574,-0.254256,-0.254256,9.641879e-07
2220032,0.264648,31429498,-0.253312,-0.253311,9.406693e-07
2224128,0.265137,31437424,-0.252367,-0.252366,9.203083e-07
2228224,0.265625,31445360,-0.251421,-0.251421,5.147055e-08
2232320,0.266113,31453290,-0.250476,-0.250476,6.821991e-08
2236416,0.266602,31461223,-0.249530,-0.249530,2.037249e-07
2240512,0.267090,31469157,-0.248584,-0.248584,2.204687e-07
2244608,0.267578,31477093,-0.247638,-0.247638,2.385626e-07
2248704,0.268066,31485031,-0.246692,-0.246692,2.589087e-07
2252800,0.268555,31492971,-0.245745,-0.245746,2.824095e-07
2256896,0.269043,31500913,-0.244799,-0.244799,3.099677e-07
2260992,0.269531,31508856,-0.243852,-0.243852,2.232768e-07
2265088,0.270020,31516802,-0.242904,-0.242905,2.616585e-07
2269184,0.270508,31524750,-0.241957,-0.241957,3.068069e-07
2273280,0.270996,31532699,-0.241009,-0.241010,2.404161e-07
2277376,0.271484,31540650,-0.240062,-0.240062,1.825993e-07
2281472,0.271973,31548603,-0.239113,-0.239114,1.342604e-07
2285568,0.272461,31556558,-0.238165,-0.238165,9.630359e-08
2289664,0.272949,31564515,-0.237217,-0.237217,6.963332e-08
2293760,0.273438,31572474,-0.236268,-0.236268,5.515422e-08
2297856,0.273926,31580435,-0.235319,-0.235319,5.377111e-08
2301952,0.274414,31588397,-0.234370,-0.234370,5.282021e-08
2306048,0.274902,31596362,-0.233420,-0.233420,2.529590e-08
2310144,0.275391,31604328,-0.232471,-0.232470,1.011690e-07
2314240,0.275879,31612296,-0.231521,-0.231520,1.603246e-07
2318336,0.276367,31620266,-0.230571,-0.230570,2.018568e-07
2322432,0.276855,31628239,-0.229620,-0.229620,1.056501e-07
2326528,0.277344,31636212,-0.228670,-0.228669,2.284261e-07
2330624,0.277832,31644188,-0.227719,-0.227719,2.116503e-07
2334720,0.278320,31652166,-0.226768,-0.226768,1.736253e-07
2338816,0.278809,31660146,-0.225816,-0.225816,1.134442e-07
2342912,0.279297,31668127,-0.224865,-0.224865,1.494090e-07
2347008,0.279785,31676110,-0.223913,-0.223913,1.614032e-07
2351104,0.280273,31684096,-0.222961,-0.222961,2.930980e-08
2355200,0.280762,31692083,-0.222009,-0.222009,9.360339e-09
2359296,0.281250,31700072,-0.221057,-0.221057,7.472450e-08
2363392,0.281738,31708063,-0.220104,-0.220105,1.676909e-07
2367488,0.282227,31716055,-0.219152,-0.219152,1.699585e-07
2371584,0.282715,31724049,-0.218199,-0.218199,2.016453e-07
2375680,0.283203,31732045,-0.217245,-0.217246,2.636601e-07
2379776,0.283691,31740042,-0.216292,-0.216292,2.377025e-07
2383872,0.284180,31748042,-0.215338,-0.215339,3.631003e-07
2387968,0.284668,31756042,-0.214385,-0.214385,2.831350e-07
2392064,0.285156,31764044,-0.213431,-0.213431,2.371348e-07
2396160,0.285645,31772048,-0.212477,-0.212477,2.260094e-07
2400256,0.286133,31780054,-0.211522,-0.211523,2.506687e-07
2404352,0.286621,31788061,-0.210568,-0.210568,1.928137e-07
2408448,0.287109,31796070,-0.209613,-0.209613,1.725640e-07
2412544,0.287598,31804081,-0.208658,-0.208658,1.908301e-07
2416640,0.288086,31812093,-0.207703,-0.207703,1.293135e-07
2420736,0.288574,31820107,-0.206748,-0.206748,1.081343e-07
2424832,0.289062,31828122,-0.205792,-0.205792,8.994366e-09
2428928,0.289551,31836139,-0.204836,-0.204836,4.798569e-08
2433024,0.290039,31844158,-0.203881,-0.203880,6.189439e-08
2437120,0.290527,31852178,-0.202924,-0.202924,1.510294e-07
2441216,0.291016,31860200,-0.201968,-0.201968,1.952695e-07
2445312,0.291504,31868224,-0.201012,-0.201011,1.937027e-07
2449408,0.291992,31876249,-0.200055,-0.200055,2.646261e-07
2453504,0.292480,31884276,-0.199098,-0.199098,2.879180e-07
2457600,0.292969,31892304,-0.198141,-0.198141,3.818750e-07
2461696,0.293457,31900335,-0.197184,-0.197183,3.071659e-07
2465792,0.293945,31908366,-0.196226,-0.196226,4.205055e-07
2469888,0.294434,31916400,-0.195269,-0.195268,3.633528e-07
2473984,0.294922,31924435,-0.194311,-0.194310,3.732132e-07
2478080,0.295410,31932472,-0.193353,-0.193352,3.299639e-07
2482176,0.295898,31940510,-0.192394,-0.192394,3.519004e-07
2486272,0.296387,31948550,-0.191436,-0.191436,3.188997e-07
2490368,0.296875,31956592,-0.190477,-0.190477,2.300477e-07
2494464,0.297363,31964635,-0.189519,-0.189518,2.036396e-07
2498560,0.297852,31972680,-0.188560,-0.188559,1.195517e-07
2502656,0.298340,31980727,-0.187600,-0.187600,2.313050e-08
2506752,0.298828,31988774,-0.186641,-0.186641,1.309683e-08
2510848,0.299316,31996823,-0.185681,-0.185681,1.109975e-08
2514944,0.299805,32004874,-0.184722,-0.184722,9.663526e-08
2519040,0.300293,32012926,-0.183762,-0.183762,1.252156e-07
2523136,0.300781,32020979,-0.182802,-0.182802,9.775625e-08
2527232,0.301270,32029034,-0.181842,-0.181842,1.343819e-07
2531328,0.301758,32037090,-0.180881,-0.180881,1.167991e-07
2535424,0.302246,32045147,-0.179921,-0.179921,4.592372e-08
2539520,0.302734,32053206,-0.178960,-0.178960,4.188100e-08
2543616,0.303223,32061267,-0.177999,-0.177999,1.055872e-07
2547712,0.303711,32069328,-0.177038,-0.177038,4.598950e-10
2551808,0.304199,32077391,-0.176077,-0.176077,3.692517e-08
2555904,0.304688,32085456,-0.175116,-0.175116,2.891946e-09
2560000,0.305176,32093522,-0.174154,-0.174154,1.665265e-08
2564096,0.305664,32101589,-0.173192,-0.173192,7.729027e-08
2568192,0.306152,32109658,-0.172230,-0.172230,6.467835e-08
2572288,0.306641,32117728,-0.171268,-0.171268,9.710886e-08
2576384,0.307129,32125800,-0.170306,-0.170306,5.445501e-08
2580480,0.307617,32133873,-0.169344,-0.169344,5.500847e-08
2584576,0.308105,32141947,-0.168381,-0.168381,9.785143e-08
2588672,0.308594,32150023,-0.167419,-0.167419,6.285666e-08
2592768,0.309082,32158100,-0.166456,-0.166456,6.831534e-08
2596864,0.309570,32166179,-0.165493,-0.165493,5.900059e-09
2600960,0.310059,32174259,-0.164529,-0.164529,4.149866e-08
2605056,0.310547,32182340,-0.163566,-0.163566,3.939903e-08
2609152,0.311035,32190423,-0.162603,-0.162603,1.197291e-07
2613248,0.311523,32198507,-0.161639,-0.161639,1.641986e-07
2617344,0.312012,32206593,-0.160675,-0.160675,2.929356e-07
2621440,0.312500,32214672,-0.159712,-0.159711,5.660242e-07
2625536,0.312988,32222760,-0.158748,-0.158747,5.044129e-07
2629632,0.313477,32230849,-0.157783,-0.157783,4.749854e-07
2633728,0.313965,32238940,-0.156819,-0.156819,3.576129e-07
2637824,0.314453,32247031,-0.155854,-0.155854,3.897941e-07
2641920,0.314941,32255124,-0.154890,-0.154889,3.321906e-07
2646016,0.315430,32263218,-0.153925,-0.153924,3.030917e-07
2650112,0.315918,32271313,-0.152960,-0.152959,3.015773e-07
2654208,0.316406,32279409,-0.151995,-0.151994,3.267271e-07
2658304,0.316895,32287506,-0.151029,-0.151029,3.776205e-07
2662400,0.317383,32295605,-0.150064,-0.150064,3.341278e-07
2666496,0.317871,32303704,-0.149098,-0.149098,4.337469e-07
2670592,0.318359,32311805,-0.148133,-0.148132,4.371382e-07
2674688,0.318848,32319907,-0.147167,-0.147166,4.625902e-07
2678784,0.319336,32328010,-0.146201,-0.146200,5.091817e-07
2682880,0.319824,32336115,-0.145235,-0.145234,4.567821e-07
2686976,0.320312,32344220,-0.144269,-0.144268,5.428887e-07
2691072,0.320801,32352327,-0.143302,-0.143302,5.281614e-07
2695168,0.321289,32360434,-0.142336,-0.142335,6.500970e-07
2699264,0.321777,32368543,-0.141369,-0.141368,6.693553e-07
2703360,0.322266,32376653,-0.140402,-0.140401,7.042237e-07
2707456,0.322754,32384764,-0.139435,-0.139435,7.537800e-07
2711552,0.323242,32392877,-0.138468,-0.138467,6.978929e-07
2715648,0.323730,32400990,-0.137501,-0.137500,7.740586e-07
2719744,0.324219,32409105,-0.136534,-0.136533,7.429362e-07
2723840,0.324707,32417221,-0.135566,-0.135565,7.228124e-07
2727936,0.325195,32425338,-0.134598,-0.134598,7.127645e-07
2732032,0.325684,32433456,-0.133631,-0.133630,7.118697e-07
2736128,0.326172,32441575,-0.132663,-0.132662,7.192052e-07
2740224,0.326660,32449696,-0.131695,-0.131694,6.146386e-07
2744320,0.327148,32457817,-0.130727,-0.130726,6.356653e-07
2748416,0.327637,32465940,-0.129758,-0.129758,5.429436e-07
2752512,0.328125,32474064,-0.128790,-0.128789,4.547592e-07
2756608,0.328613,32482189,-0.127821,-0.127821,3.701888e-07
2760704,0.329102,32490315,-0.126853,-0.126852,2.883086e-07
2764800,0.329590,32498442,-0.125884,-0.125884,2.081949e-07
2768896,0.330078,32506569,-0.124915,-0.124915,2.481332e-07
2772992,0.330566,32514698,-0.123946,-0.123946,1.687808e-07
2777088,0.331055,32522827,-0.122977,-0.122977,2.076324e-07
2781184,0.331543,32530958,-0.122008,-0.122007,1.253451e-07
2785280,0.332031,32539089,-0.121038,-0.121038,1.594132e-07
2789376,0.332520,32547221,-0.120069,-0.120069,1.897030e-07
2793472,0.333008,32555354,-0.119099,-0.119099,2.152899e-07
2797568,0.333496,32563488,-0.118130,-0.118129,2.352494e-07
2801664,0.333984,32571623,-0.117160,-0.117160,2.486566e-07
2805760,0.334473,32579759,-0.116190,-0.116190,2.545867e-07
2809856,0.334961,32587896,-0.115220,-0.115220,2.521148e-07
2813952,0.335449,32596033,-0.114250,-0.114250,3.595251e-07
2818048,0.335938,32604172,-0.113280,-0.113279,3.374737e-07
2822144,0.336426,32612311,-0.112310,-0.112309,4.234541e-07
2826240,0.336914,32620452,-0.111339,-0.111339,3.781223e-07
2830336,0.337402,32628593,-0.110369,-0.110368,4.389713e-07
2834432,0.337891,32636735,-0.109398,-0.109398,4.858663e-07
2838528,0.338379,32644878,-0.108427,-0.108427,5.178816e-07
2842624,0.338867,32653022,-0.107456,-0.107456,5.340915e-07
2846720,0.339355,32661167,-0.106485,-0.106485,5.335700e-07
2850816,0.339844,32669313,-0.105514,-0.105514,5.153912e-07
2854912,0.340332,32677460,-0.104543,-0.104543,4.786289e-07
2859008,0.340820,32685607,-0.103572,-0.103571,5.415664e-07
2863104,0.341309,32693756,-0.102601,-0.102600,4.648587e-07
2867200,0.341797,32701905,-0.101629,-0.101629,4.859981e-07
2871296,0.342285,32710056,-0.100657,-0.100657,3.656396e-07
2875392,0.342773,32718207,-0.099686,-0.099685,3.412751e-07
2879488,0.343262,32726359,-0.098714,-0.098714,2.927688e-07
2883584,0.343750,32734512,-0.097742,-0.097742,2.191939e-07
2887680,0.344238,32742666,-0.096770,-0.096770,1.196236e-07
2891776,0.344727,32750820,-0.095798,-0.095798,1.123403e-07
2895872,0.345215,32758975,-0.094826,-0.094826,7.720776e-08
2899968,0.345703,32767131,-0.093854,-0.093854,1.329879e-08
2904064,0.346191,32775288,-0.092881,-0.092881,8.031372e-08
2908160,0.346680,32783445,-0.091909,-0.091909,8.534775e-08
2912256,0.347168,32791603,-0.090936,-0.090936,1.219399e-07
2916352,0.347656,32799761,-0.089964,-0.089964,7.180836e-08
2920448,0.348145,32807920,-0.088991,-0.088991,5.508987e-08
2924544,0.348633,32816080,-0.088018,-0.088018,7.271204e-08
2928640,0.349121,32824240,-0.087046,-0.087046,6.393240e-09
2932736,0.349609,32832401,-0.086073,-0.086073,2.372949e-08
2936832,0.350098,32840563,-0.085100,-0.085100,1.672832e-08
2940928,0.350586,32848725,-0.084127,-0.084127,9.088464e-08
2945024,0.351074,32856888,-0.083154,-0.083154,1.260612e-07
2949120,0.351562,32865052,-0.082181,-0.082180,1.213299e-07
2953216,0.352051,32873216,-0.081207,-0.081207,1.949719e-07
2957312,0.352539,32881381,-0.080234,-0.080234,2.268497e-07
2961408,0.353027,32889547,-0.079260,-0.079260,2.160350e-07
2965504,0.353516,32897713,-0.078287,-0.078287,2.808088e-07
2969600,0.354004,32905880,-0.077313,-0.077313,3.010334e-07
2973696,0.354492,32914048,-0.076340,-0.076339,2.757801e-07
2977792,0.354980,32922216,-0.075366,-0.075366,3.233299e-07
2981888,0.355469,32930385,-0.074392,-0.074392,3.235447e-07
2985984,0.355957,32938555,-0.073418,-0.073418,2.754958e-07
2990080,0.356445,32946725,-0.072444,-0.072444,2.974637e-07
2994176,0.356934,32954896,-0.071470,-0.071470,2.693104e-07
2998272,0.357422,32963067,-0.070496,-0.070496,3.093161e-07
3002368,0.357910,32971239,-0.069522,-0.069522,2.973427e-07
3006464,0.358398,32979412,-0.068548,-0.068547,2.324611e-07
3010560,0.358887,32987586,-0.067573,-0.067573,1.137421e-07
3014656,0.359375,32995760,-0.066599,-0.066599,5.946599e-08
3018752,0.359863,33003935,-0.065624,-0.065624,5.050584e-08
3022848,0.360352,33012110,-0.064650,-0.064650,9.789336e-08
3026944,0.360840,33020285,-0.063675,-0.063675,8.362592e-08
3031040,0.361328,33028461,-0.062701,-0.062701,1.278422e-07
3035136,0.361816,33036638,-0.061726,-0.061726,2.314717e-07
3039232,0.362305,33044814,-0.060751,-0.060751,1.570253e-07
3043328,0.362793,33052991,-0.059776,-0.059777,1.438512e-07
3047424,0.363281,33061169,-0.058802,-0.058802,1.928790e-07
3051520,0.363770,33069347,-0.057827,-0.057827,1.858292e-07
3055616,0.364258,33077525,-0.056852,-0.056852,1.236313e-07
3059712,0.364746,33085704,-0.055877,-0.055877,1.264246e-07
3063808,0.365234,33093883,-0.054902,-0.054902,7.592963e-08
3067904,0.365723,33102063,-0.053927,-0.053927,9.228547e-08
3072000,0.366211,33110243,-0.052951,-0.052952,5.721283e-08
3076096,0.366699,33118423,-0.051976,-0.051976,2.835830e-08
3080192,0.367188,33126604,-0.051001,-0.051001,4.428860e-08
3084288,0.367676,33134785,-0.050026,-0.050026,1.088573e-07
3088384,0.368164,33142967,-0.049050,-0.049050,1.019249e-07
3092480,0.368652,33151149,-0.048075,-0.048075,1.417705e-07
3096576,0.369141,33159331,-0.047100,-0.047099,2.274640e-07
3100672,0.369629,33167514,-0.046124,-0.046124,2.388658e-07
3104768,0.370117,33175697,-0.045149,-0.045148,2.942548e-07
3108864,0.370605,33183881,-0.044173,-0.044173,2.734914e-07
3112960,0.371094,33192065,-0.043198,-0.043197,2.948546e-07
3117056,0.371582,33200249,-0.042222,-0.042222,3.574138e-07
3121152,0.372070,33208434,-0.041246,-0.041246,3.410293e-07
3125248,0.372559,33216620,-0.040270,-0.040270,2.447706e-07
3129344,0.373047,33224805,-0.039295,-0.039294,3.061258e-07
3133440,0.373535,33232991,-0.038319,-0.038318,2.857456e-07
3137536,0.374023,33241178,-0.037343,-0.037343,1.826995e-07
